onset	duration	trial_type	value
3.00209661870576	0.5	9	b2
6.00411178778631	0.5	15	v2
9.00604591246429	0.5	2	c1
12.0082474836727	0.5	10	c2
15.008425376137	0.5	999	.0
18.0105730528167	0.5	5	m1
21.0129314449441	0.5	1	b1
24.0148574651821	0.5	3	d1
27.0171149570278	0.5	13	m2
30.0172182886417	0.5	999	.0
33.0194048666353	0.5	8	z1
36.0213633046342	0.5	4	l1
39.0233719901626	0.5	6	n1
42.0254333545536	0.5	14	n2
45.0255986851353	0.5	999	.0
48.027809171228	0.5	11	d2
51.0299248353685	0.5	7	v1
54.0300314087581	0.5	999	.0
57.0321000671447	0.5	12	l2
60.0341654837557	0.5	16	z2
63.0361980773832	0.5	300	o2
66.038383034489	0.5	3	d1
69.0403353941574	0.5	12	l2
72.0423764974475	0.5	9	b2
75.0424202614249	0.5	999	.0
78.0448013459854	0.5	8	z1
81.0469713098755	0.5	14	n2
84.0491412737665	0.5	5	m1
87.0493398325543	0.5	999	.0
90.0513420345305	0.5	4	l1
93.0536043890406	0.5	10	c2
96.0558493190038	0.5	1	b1
99.0561333796368	0.5	999	.0
102.058333329956	0.5	16	z2
105.060498431183	0.5	6	n1
108.062485234723	0.5	2	c1
111.062666368964	0.5	999	.0
114.064895495269	0.5	7	v1
117.066750196431	0.5	11	d2
120.06909683712	0.5	15	v2
123.071065810892	0.5	13	m2
126.073115423844	0.5	200	e1
129.07527039452	0.5	12	l2
132.07758502267	0.5	10	c2
135.077814378331	0.5	999	.0
138.079715680025	0.5	5	m1
141.081730038662	0.5	7	v1
144.081898611021	0.5	999	.0
147.083788161277	0.5	11	d2
150.085987706374	0.5	13	m2
153.08786509997	0.5	2	c1
156.088144297939	0.5	999	.0
159.090408273337	0.5	3	d1
162.092585936445	0.5	1	b1
165.092810429442	0.5	999	.0
168.095115737486	0.5	15	v2
171.097338380238	0.5	4	l1
174.099351117987	0.5	16	z2
177.101352104298	0.5	9	b2
180.101602531503	0.5	999	.0
183.103985642173	0.5	8	z1
186.106007294807	0.5	14	n2
189.107915485275	0.5	6	n1
192.109912824588	0.5	9	b2
195.112230289292	0.5	400	o2
198.11426896125	0.5	12	l2
201.116315737648	0.5	3	d1
204.118388043033	0.5	10	c2
207.118433022676	0.5	999	.0
210.120488713959	0.5	13	m2
213.122411087198	0.5	2	c1
216.122477543609	0.5	999	.0
219.12444246516	0.5	7	v1
222.126481137117	0.5	4	l1
225.128686760546	0.5	5	m1
228.130931690509	0.5	1	b1
231.131028943792	0.5	999	.0
234.133113405838	0.5	11	d2
237.135240416195	0.5	8	z1
240.137159547658	0.5	6	n1
243.137384851099	0.5	999	.0
246.139427575277	0.5	16	z2
249.141358052957	0.5	14	n2
252.143663361	0.5	15	v2
255.145755927486	0.5	10	c2
258.147861055854	0.5	100	e1
261.149727913677	0.5	8	z1
264.151604902052	0.5	7	v1
267.151649476473	0.5	999	.0
270.153723807968	0.5	4	l1
273.15604086745	0.5	15	v2
276.156105297751	0.5	999	.0
279.158101421397	0.5	11	d2
282.160101597264	0.5	3	d1
285.160173726782	0.5	999	.0
288.16203329061	0.5	1	b1
291.164047244024	0.5	6	n1
294.166070922767	0.5	14	n2
297.168054484531	0.5	12	l2
300.168147280372	0.5	999	.0
303.170093966933	0.5	5	m1
306.172041058715	0.5	9	b2
309.174119037209	0.5	16	z2
312.174256002249	0.5	999	.0
315.176281301881	0.5	13	m2
318.178298902294	0.5	2	c1
321.180259366402	0.5	200	e1
