onset	duration	trial_type	value
3.00195762755538	0.5	1	b1
6.00386743891249	0.5	4	l1
9.00585100067565	0.5	13	m2
12.0059377181869	0.5	999	.0
15.0080809374249	0.5	6	n1
18.0099749451228	0.5	10	c2
21.0121724641112	0.5	2	c1
24.0124180286521	0.5	999	.0
27.0146868667143	0.5	15	v2
30.0166688075897	0.5	11	d2
33.0168633141575	0.5	999	.0
36.0191236425571	0.5	14	n2
39.0210553359029	0.5	12	l2
42.0230072903496	0.5	16	z2
45.0251075560536	0.5	5	m1
48.0252773440779	0.5	999	.0
51.0274521706333	0.5	9	b2
54.0293858900886	0.5	7	v1
57.0296484739547	0.5	999	.0
60.0315813829666	0.5	3	d1
63.0335580559558	0.5	8	z1
66.0356250934547	0.5	4	l1
69.0377808745752	0.5	3	d1
72.0396546211723	0.5	100	e1
75.0417455667703	0.5	5	m1
78.0436492997969	0.5	15	v2
81.0458342569018	0.5	2	c1
84.0479114249511	0.5	12	l2
87.0481444276102	0.5	999	.0
90.0502763006316	0.5	6	n1
93.0525046164921	0.5	1	b1
96.0544217218458	0.5	11	d2
99.0546308164048	0.5	999	.0
102.056589659626	0.5	10	c2
105.058683441778	0.5	9	b2
108.060596900133	0.5	16	z2
111.062740524592	0.5	13	m2
114.062918011835	0.5	999	.0
117.064950200241	0.5	8	z1
120.066898102467	0.5	14	n2
123.069320924896	0.5	7	v1
126.069505300912	0.5	999	.0
129.071676885691	0.5	4	l1
132.073562383727	0.5	14	n2
135.075659407655	0.5	3	d1
138.077620276986	0.5	300	o2
141.079694203258	0.5	15	v2
144.081728012552	0.5	6	n1
147.083557589951	0.5	2	c1
150.083684424441	0.5	999	.0
153.085928949183	0.5	11	d2
156.088235878115	0.5	16	z2
159.090191074337	0.5	5	m1
162.092232988071	0.5	8	z1
165.092363064337	0.5	999	.0
168.094330822443	0.5	9	b2
171.09619443849	0.5	7	v1
174.098305239967	0.5	13	m2
177.100360931249	0.5	12	l2
180.100508026841	0.5	999	.0
183.102447419405	0.5	10	c2
186.104276186359	0.5	1	b1
189.106428320481	0.5	6	n1
192.106684420794	0.5	999	.0
195.108590990375	0.5	13	m2
198.110526330719	0.5	10	c2
201.112434521188	0.5	16	z2
204.11432123489	0.5	12	l2
207.116310874984	0.5	400	o2
210.118317939625	0.5	11	d2
213.120456296198	0.5	14	n2
216.122507124816	0.5	4	l1
219.124440033828	0.5	7	v1
222.124487039582	0.5	999	.0
225.126371321952	0.5	2	c1
228.128680682216	0.5	5	m1
231.128836692692	0.5	999	.0
234.13069260952	0.5	3	d1
237.133011289891	0.5	9	b2
240.135070628172	0.5	8	z1
243.135325107597	0.5	999	.0
246.137569632338	0.5	1	b1
249.139480254139	0.5	15	v2
252.13955481499	0.5	999	.0
255.141421267592	0.5	2	c1
258.143354176604	0.5	12	l2
261.145271281956	0.5	13	m2
264.145503474171	0.5	999	.0
267.14751621192	0.5	5	m1
270.149793964867	0.5	14	n2
273.151987836856	0.5	200	e1
276.154012326044	0.5	6	n1
279.156035599565	0.5	15	v2
282.156213897251	0.5	999	.0
285.158284581748	0.5	4	l1
288.160456571749	0.5	16	z2
291.160684306522	0.5	999	.0
294.162821447429	0.5	1	b1
297.16477421232	0.5	10	c2
300.165004378424	0.5	999	.0
303.166842870706	0.5	3	d1
306.168996220495	0.5	7	v1
309.169114140101	0.5	999	.0
312.171077440764	0.5	9	b2
315.17307964274	0.5	8	z1
318.175069688056	0.5	11	d2
321.175233802973	0.5	999	.0
