onset	duration	trial_type	value
3.00569980897853	0.5	4	l1
6.00780005851266	0.5	12	l2
9.00806304557773	0.5	999	.0
12.0100461868496	0.5	13	m2
15.0119470686877	0.5	14	n2
18.0120657978223	0.5	999	.0
21.0142402024139	0.5	16	z2
24.0163315371319	0.5	10	c2
27.018280234799	0.5	15	v2
30.0184034213453	0.5	999	.0
33.0203213223758	0.5	11	d2
36.022178440573	0.5	1	b1
39.0242669387553	0.5	6	n1
42.0263096472081	0.5	2	c1
45.0266018100301	0.5	999	.0
48.0287737833096	0.5	9	b2
51.0308067665064	0.5	7	v1
54.0310243690546	0.5	999	.0
57.033069508816	0.5	3	d1
60.0353034805848	0.5	8	z1
63.037208819831	0.5	5	m1
66.0392559856919	0.5	1	b1
69.0412419634958	0.5	400	o2
72.043187419411	0.5	4	l1
75.0451981155711	0.5	13	m2
78.045279969785	0.5	999	.0
81.0472558171205	0.5	14	n2
84.0492345009843	0.5	11	d2
87.0493005516655	0.5	999	.0
90.0515507321907	0.5	12	l2
93.0537689004232	0.5	10	c2
96.0559056196544	0.5	8	z1
99.0579406289471	0.5	2	c1
102.058043959765	0.5	999	.0
105.060126784887	0.5	16	z2
108.062139912359	0.5	15	v2
111.064405085985	0.5	6	n1
114.066651214318	0.5	5	m1
117.066840046326	0.5	999	.0
120.068904231375	0.5	7	v1
123.070771885265	0.5	3	d1
126.070893856151	0.5	999	.0
129.073079201655	0.5	9	b2
132.075269004563	0.5	11	d2
135.077318196516	0.5	300	o2
138.079168020773	0.5	7	v1
141.081176690837	0.5	9	b2
144.083730380313	0.5	10	c2
147.085871151736	0.5	12	l2
150.086121171797	0.5	999	.0
153.088171984622	0.5	1	b1
156.090209020011	0.5	14	n2
159.090310324733	0.5	999	.0
162.092439750028	0.5	5	m1
165.094471517568	0.5	4	l1
168.096450201432	0.5	15	v2
171.098403761727	0.5	2	c1
174.098540320494	0.5	999	.0
177.100646243092	0.5	8	z1
180.102893181869	0.5	16	z2
183.103088497373	0.5	999	.0
186.105156734615	0.5	3	d1
189.107224566636	0.5	13	m2
192.109160297299	0.5	6	n1
195.111044970381	0.5	3	d1
198.113686187142	0.5	200	e1
201.115824932469	0.5	12	l2
204.117819419873	0.5	8	z1
207.119924937251	0.5	16	z2
210.120128762355	0.5	999	.0
213.122225770137	0.5	2	c1
216.124254701146	0.5	1	b1
219.126558370564	0.5	14	n2
222.126723699876	0.5	999	.0
225.128672397543	0.5	10	c2
228.13073415128	0.5	13	m2
231.132760650977	0.5	5	m1
234.132871680951	0.5	999	.0
237.134940323413	0.5	15	v2
240.137359074997	0.5	4	l1
243.139443926215	0.5	7	v1
246.139590210234	0.5	999	.0
249.141817293283	0.5	11	d2
252.14406261118	0.5	6	n1
255.146374790198	0.5	9	b2
258.148419929963	0.5	100	e1
261.150343504058	0.5	12	l2
264.152489543325	0.5	14	n2
267.154735266442	0.5	16	z2
270.154855211236	0.5	999	.0
273.156832274224	0.5	5	m1
276.158865257425	0.5	11	d2
279.160979284399	0.5	4	l1
282.161181893847	0.5	999	.0
285.163156525523	0.5	7	v1
288.165210580104	0.5	13	m2
291.167348109775	0.5	6	n1
294.167453061469	0.5	999	.0
297.169763214391	0.5	9	b2
300.171978546092	0.5	1	b1
303.174017607569	0.5	3	d1
306.176038028982	0.5	2	c1
309.176286428166	0.5	999	.0
312.17836479588	0.5	8	z1
315.180335375368	0.5	10	c2
318.182878123935	0.5	15	v2
321.184819122442	0.5	400	o2
