onset	duration	trial_type	value
3.00203624062578	0.5	5	m1
6.00407369691766	0.5	8	z1
9.00615977985035	0.5	3	d1
12.0062602749103	0.5	999	.0
15.00855261585	0.5	15	v2
18.0106002026914	0.5	4	l1
21.012494615612	0.5	16	z2
24.0127247817172	0.5	999	.0
27.0145782672134	0.5	14	n2
30.0166635397036	0.5	12	l2
33.0188659213554	0.5	9	b2
36.0189473709797	0.5	999	.0
39.0209276909682	0.5	1	b1
42.0230498386609	0.5	13	m2
45.0248952197171	0.5	11	d2
48.0250078714371	0.5	999	.0
51.027189991989	0.5	6	n1
54.0291062868973	0.5	2	c1
57.0311830497249	0.5	10	c2
60.0333165436341	0.5	7	v1
63.0351420688121	0.5	200	e1
66.036989070757	0.5	2	c1
69.0389442669793	0.5	4	l1
72.0410968063234	0.5	16	z2
75.0411417859668	0.5	999	.0
78.0432740642109	0.5	15	v2
81.045291259401	0.5	6	n1
84.0472415929598	0.5	13	m2
87.0492494680448	0.5	3	d1
90.0492903954682	0.5	999	.0
93.0513610799653	0.5	10	c2
96.0535249655259	0.5	5	m1
99.0555551278212	0.5	7	v1
102.057468991398	0.5	12	l2
105.057556924576	0.5	999	.0
108.059777135996	0.5	9	b2
111.061857545821	0.5	14	n2
114.0640291306	0.5	11	d2
117.065979464159	0.5	8	z1
120.066019581138	0.5	999	.0
123.068215479238	0.5	1	b1
126.070249288531	0.5	8	z1
129.072100342696	0.5	11	d2
132.074233836605	0.5	16	z2
135.076518883548	0.5	100	e1
138.0786126657	0.5	13	m2
141.08077047293	0.5	2	c1
144.082987847797	0.5	3	d1
147.084916704588	0.5	4	l1
150.085131877478	0.5	999	.0
153.08731602414	0.5	5	m1
156.08963470451	0.5	1	b1
159.089808139533	0.5	999	.0
162.091956221434	0.5	12	l2
165.094047572254	0.5	6	n1
168.094212497614	0.5	999	.0
171.096118661972	0.5	15	v2
174.098256613324	0.5	7	v1
177.098478674989	0.5	999	.0
180.101127206079	0.5	10	c2
183.103229092671	0.5	9	b2
186.105063937955	0.5	14	n2
189.105198876887	0.5	999	.0
192.107320214135	0.5	12	l2
195.109428989502	0.5	9	b2
198.111554784193	0.5	300	o2
201.113454870221	0.5	11	d2
204.115387374011	0.5	10	c2
207.115520286832	0.5	999	.0
210.117632709197	0.5	16	z2
213.119743510673	0.5	4	l1
216.121876194138	0.5	14	n2
219.123751561624	0.5	13	m2
222.123923375759	0.5	999	.0
225.126081182989	0.5	6	n1
228.12800598756	0.5	5	m1
231.128053803758	0.5	999	.0
234.130297112833	0.5	8	z1
237.132531101803	0.5	15	v2
240.134722947682	0.5	3	d1
243.136702052004	0.5	7	v1
246.136883186245	0.5	999	.0
249.138872015894	0.5	1	b1
252.140873407427	0.5	2	c1
255.141120187634	0.5	999	.0
258.143326216284	0.5	11	d2
261.145532650155	0.5	7	v1
264.14751621192	0.5	8	z1
267.14951314601	0.5	2	c1
270.151541687417	0.5	400	o2
273.153686932765	0.5	13	m2
276.155665631864	0.5	9	b2
279.157613128868	0.5	15	v2
282.157702277712	0.5	999	.0
285.159762831659	0.5	3	d1
288.161875254023	0.5	5	m1
291.162100557463	0.5	999	.0
294.186393212045	0.5	12	l2
297.188501582189	0.5	4	l1
300.19067762441	0.5	10	c2
303.190716930945	0.5	999	.0
306.193046147088	0.5	1	b1
309.195258659291	0.5	14	n2
312.197365813769	0.5	6	n1
315.197619077528	0.5	999	.0
318.199526862775	0.5	16	z2
321.19956819542	0.5	999	.0
