onset	duration	trial_type	value
3.00220276991422	0.5	2	c1
6.00494772271031	0.5	10	c2
9.00703500523923	0.5	11	d2
12.0091068894499	0.5	15	v2
15.0092353438404	0.5	999	.0
18.0113120906781	0.5	8	z1
21.0135335006617	0.5	16	z2
24.0137620441183	0.5	999	.0
27.015692101716	0.5	13	m2
30.0175937939912	0.5	3	d1
33.0195376290312	0.5	9	b2
36.0198285761981	0.5	999	.0
39.0218453506395	0.5	12	l2
42.0242657231011	0.5	1	b1
45.0263234246504	0.5	14	n2
48.0283746426976	0.5	4	l1
51.0284556864772	0.5	999	.0
54.0306835799629	0.5	5	m1
57.0327542485174	0.5	7	v1
60.0348330214492	0.5	6	n1
63.0369308396703	0.5	200	e1
66.0393127163361	0.5	7	v1
69.0414583503862	0.5	6	n1
72.0433539643773	0.5	16	z2
75.0434151524305	0.5	999	.0
78.045482579234	0.5	11	d2
81.0475872861762	0.5	15	v2
84.0495996032096	0.5	5	m1
87.0497977552495	0.5	999	.0
90.0516832387684	0.5	2	c1
93.0537721421733	0.5	12	l2
96.056299087204	0.5	3	d1
99.0586400367611	0.5	13	m2
102.058672049054	0.5	999	.0
105.060871982436	0.5	8	z1
108.062815412257	0.5	4	l1
111.064772214302	0.5	9	b2
114.066743604228	0.5	10	c2
117.066784531336	0.5	999	.0
120.069175728036	0.5	14	n2
123.07127962454	0.5	1	b1
126.07327856935	0.5	4	l1
129.075245907086	0.5	300	o2
132.077230669235	0.5	8	z1
135.079338617928	0.5	10	c2
138.079395753792	0.5	999	.0
141.081483036322	0.5	16	z2
144.083924885384	0.5	1	b1
147.085962325988	0.5	5	m1
150.087908187124	0.5	7	v1
153.088162259371	0.5	999	.0
156.090127571012	0.5	2	c1
159.092167442931	0.5	13	m2
162.094197994815	0.5	9	b2
165.094429780022	0.5	999	.0
168.096492749418	0.5	12	l2
171.098428074862	0.5	6	n1
174.098536268307	0.5	999	.0
177.100395817816	0.5	15	v2
180.102449467177	0.5	3	d1
183.104411537068	0.5	11	d2
186.104490959971	0.5	999	.0
189.106651587121	0.5	14	n2
192.108838553498	0.5	10	c2
195.111167751707	0.5	7	v1
198.113294745688	0.5	9	b2
201.11531881407	0.5	100	e1
204.11765530622	0.5	15	v2
207.119818769901	0.5	12	l2
210.121917398559	0.5	1	b1
213.122186463906	0.5	999	.0
216.124159069487	0.5	3	d1
219.126317670542	0.5	6	n1
222.126654812663	0.5	999	.0
225.128764787451	0.5	16	z2
228.131049411581	0.5	4	l1
231.133267174595	0.5	2	c1
234.13519115391	0.5	14	n2
237.135386064198	0.5	999	.0
240.137496444204	0.5	8	z1
243.139631137344	0.5	11	d2
246.139892503531	0.5	999	.0
249.142168618066	0.5	5	m1
252.144133929707	0.5	13	m2
255.14616853378	0.5	2	c1
258.14811236882	0.5	13	m2
261.150045262951	0.5	400	o2
264.152027999005	0.5	6	n1
267.154107177155	0.5	15	v2
270.154326805797	0.5	999	.0
273.156466766783	0.5	1	b1
276.158491240383	0.5	3	d1
279.160540027117	0.5	7	v1
282.162896374993	0.5	9	b2
285.163101010535	0.5	999	.0
288.165154254676	0.5	10	c2
291.167179133496	0.5	14	n2
294.167413350017	0.5	999	.0
297.169477940288	0.5	8	z1
300.171688409361	0.5	4	l1
303.173645211406	0.5	12	l2
306.173760293573	0.5	999	.0
309.175739787876	0.5	5	m1
312.177749268377	0.5	16	z2
315.177795058112	0.5	999	.0
318.180212188822	0.5	11	d2
321.182209107537	0.5	200	e1
