filename	acq_time	operator	randstr
anat/sub-01_ses-01_acq-defaced_T1w.nii.gz	2020-07-28T09:53:30.932500	n/a	d30c768e
func/sub-01_ses-01_task-localizer_run-01_bold.nii.gz	2020-07-28T10:06:30.115000	n/a	a66a70e6
func/sub-01_ses-01_task-letters_run-01_bold.nii.gz	2020-07-28T10:17:25.685000	n/a	e7df2d83
func/sub-01_ses-01_task-letters_run-02_bold.nii.gz	2020-07-28T10:24:38.740000	n/a	8388c3da
func/sub-01_ses-01_task-letters_run-03_bold.nii.gz	2020-07-28T10:31:00.850000	n/a	0c791572
func/sub-01_ses-01_task-letters_run-04_bold.nii.gz	2020-07-28T10:37:17.380000	n/a	e39b048c
func/sub-01_ses-01_task-letters_run-05_bold.nii.gz	2020-07-28T10:44:11.125000	n/a	6ea7ff4a
func/sub-01_ses-01_task-letters_run-06_bold.nii.gz	2020-07-28T10:50:31.570000	n/a	3fcf883b
func/sub-01_ses-01_task-letters_run-07_bold.nii.gz	2020-07-28T10:57:37.057500	n/a	18049fcb
func/sub-01_ses-01_task-letters_run-08_bold.nii.gz	2020-07-28T11:04:00.937500	n/a	fec3ec48
func/sub-01_ses-01_task-letters_run-09_bold.nii.gz	2020-07-28T11:10:25.537500	n/a	4282ffb6
func/sub-01_ses-01_task-letters_run-010_bold.nii.gz	2020-07-28T11:17:05.607500	n/a	31638bfe
