onset	duration	trial_type	value
3.00464581580673	0.5	12	l2
6.00664515773315	0.5	11	d2
9.00869596225311	0.5	8	z1
12.0106446520222	0.5	7	v1
15.0109347875768	0.5	999	.0
18.0131221503107	0.5	1	b1
21.0151697130896	0.5	16	z2
24.0172727906356	0.5	6	n1
27.0191760960734	0.5	15	v2
30.0194455655474	0.5	999	.0
33.0216167195867	0.5	14	n2
36.0234551902649	0.5	10	c2
39.0256875321138	0.5	9	b2
42.030854457309	0.5	2	c1
45.0310979928763	0.5	999	.0
48.0331354252266	0.5	4	l1
51.0350752002196	0.5	3	d1
54.0351453028015	0.5	999	.0
57.0372459490427	0.5	5	m1
60.039306478775	0.5	13	m2
63.0412969059216	0.5	5	m1
66.0436200164368	0.5	400	o2
69.0455820783754	0.5	7	v1
72.0475984394288	0.5	8	z1
75.0498036317185	0.5	9	b2
78.0500058351281	0.5	999	.0
81.0521401143997	0.5	6	n1
84.0541406719785	0.5	1	b1
87.056098276531	0.5	16	z2
90.0580769523767	0.5	2	c1
93.0583103575154	0.5	999	.0
96.0604434211346	0.5	3	d1
99.0624107508993	0.5	12	l2
102.064546651043	0.5	13	m2
105.066464949519	0.5	14	n2
108.066567874699	0.5	999	.0
111.068618274003	0.5	15	v2
114.07041986991	0.5	10	c2
117.072455681388	0.5	4	l1
120.074339131181	0.5	11	d2
123.074534445899	0.5	999	.0
126.076623746056	0.5	10	c2
129.078714667081	0.5	14	n2
132.080961596752	0.5	100	e1
135.082887999572	0.5	12	l2
138.085080630128	0.5	6	n1
141.085183960528	0.5	999	.0
144.087131434648	0.5	2	c1
147.089102411366	0.5	16	z2
150.091068120262	0.5	1	b1
153.09129868888	0.5	999	.0
156.093210503881	0.5	9	b2
159.095132449311	0.5	5	m1
162.097103020813	0.5	13	m2
165.097172312962	0.5	999	.0
168.099236894868	0.5	4	l1
171.10138778805	0.5	3	d1
174.103298792616	0.5	11	d2
177.103575961217	0.5	999	.0
180.105724017874	0.5	15	v2
183.107836820633	0.5	7	v1
186.107942177117	0.5	999	.0
189.110094285952	0.5	8	z1
192.112141443515	0.5	15	v2
195.114504265315	0.5	13	m2
198.116650295891	0.5	14	n2
201.118635860432	0.5	300	o2
204.120452449377	0.5	8	z1
207.122275927017	0.5	12	l2
210.124522856684	0.5	1	b1
213.124573508841	0.5	999	.0
216.12653151861	0.5	11	d2
219.12860379964	0.5	3	d1
222.130676080673	0.5	4	l1
225.132557909597	0.5	2	c1
228.132808739076	0.5	999	.0
231.134829557519	0.5	7	v1
234.13695208549	0.5	10	c2
237.137112146305	0.5	999	.0
240.139156872567	0.5	9	b2
243.141236447507	0.5	6	n1
246.141311412703	0.5	999	.0
249.143210665967	0.5	5	m1
252.145199067028	0.5	16	z2
255.147280668058	0.5	6	n1
258.147535954926	0.5	999	.0
261.14947410905	0.5	5	m1
264.151456026633	0.5	11	d2
267.153477250293	0.5	200	e1
270.15540730007	0.5	15	v2
273.157399753305	0.5	4	l1
276.157569539333	0.5	999	.0
279.159486622157	0.5	1	b1
282.161290649368	0.5	9	b2
285.161484748434	0.5	999	.0
288.163605655536	0.5	13	m2
291.165630120933	0.5	8	z1
294.167678899365	0.5	3	d1
297.167889612338	0.5	999	.0
300.169982154232	0.5	16	z2
303.171872897936	0.5	12	l2
306.173792412064	0.5	10	c2
309.174046078064	0.5	999	.0
312.176018675655	0.5	7	v1
315.178222247076	0.5	14	n2
318.180224425523	0.5	2	c1
321.180346801135	0.5	999	.0
