onset	duration	trial_type	value
3.00219709684825	0.5	6	n1
6.00426371321555	0.5	13	m2
9.00617188899196	0.5	14	n2
12.0081173449071	0.5	7	v1
15.0081793433983	0.5	999	.0
18.0101369558815	0.5	5	m1
21.0121857426166	0.5	12	l2
24.0141615899483	0.5	11	d2
27.0143897281869	0.5	999	.0
30.0163173544715	0.5	16	z2
33.0183158940617	0.5	15	v2
36.0202362264063	0.5	10	c2
39.0222728565732	0.5	3	d1
42.0223928013675	0.5	999	.0
45.0243297476864	0.5	1	b1
48.0264247293744	0.5	4	l1
51.0266796120595	0.5	999	.0
54.0286923343119	0.5	9	b2
57.0306880373701	0.5	8	z1
60.0328223252909	0.5	2	c1
63.0350396830854	0.5	300	o2
66.037064156686	0.5	3	d1
69.0388993930628	0.5	16	z2
72.0410223348554	0.5	9	b2
75.043188229849	0.5	14	n2
78.0433572061283	0.5	999	.0
81.0453768171028	0.5	1	b1
84.047577155703	0.5	5	m1
87.0494298164922	0.5	11	d2
90.0495051872058	0.5	999	.0
93.0512962547236	0.5	12	l2
96.0534054190721	0.5	8	z1
99.0561082291042	0.5	4	l1
102.058118520043	0.5	2	c1
105.058366514008	0.5	999	.0
108.060311969923	0.5	15	v2
111.062272013718	0.5	7	v1
114.064334172675	0.5	13	m2
117.064396576387	0.5	999	.0
120.066385795943	0.5	10	c2
123.068578435385	0.5	6	n1
126.07072204334	0.5	16	z2
129.07273192906	0.5	400	o2
132.074587831599	0.5	10	c2
135.076553143243	0.5	5	m1
138.078672843283	0.5	2	c1
141.078889230173	0.5	999	.0
144.081085516584	0.5	11	d2
147.083240470669	0.5	8	z1
150.083370545935	0.5	999	.0
153.085476468534	0.5	6	n1
156.087619671269	0.5	12	l2
159.08789440968	0.5	999	.0
162.090002763593	0.5	1	b1
165.092085993932	0.5	9	b2
168.092223363137	0.5	999	.0
171.094398578167	0.5	15	v2
174.096621203807	0.5	3	d1
177.096816519315	0.5	999	.0
180.098872194771	0.5	14	n2
183.100770240075	0.5	4	l1
186.102735551716	0.5	7	v1
189.104625897864	0.5	100	e1
192.106880941015	0.5	13	m2
195.108975112265	0.5	2	c1
198.111049833009	0.5	9	b2
201.111095622744	0.5	999	.0
204.113247335077	0.5	1	b1
207.115409583103	0.5	13	m2
210.117478225562	0.5	3	d1
213.119313461939	0.5	15	v2
216.119380728274	0.5	999	.0
219.121348066012	0.5	5	m1
222.123227471247	0.5	4	l1
225.125421326346	0.5	12	l2
228.127472949613	0.5	11	d2
231.127637468484	0.5	999	.0
234.129656674239	0.5	8	z1
237.131761381181	0.5	14	n2
240.1319011817	0.5	999	.0
243.133838533236	0.5	7	v1
246.136096007702	0.5	16	z2
249.138019176578	0.5	6	n1
252.139894934844	0.5	10	c2
255.142090410818	0.5	200	e1
258.144047212863	0.5	3	d1
261.146237826211	0.5	6	n1
264.146509728089	0.5	999	.0
267.148434923061	0.5	7	v1
270.150273806406	0.5	14	n2
273.150377947662	0.5	999	.0
276.152209942287	0.5	8	z1
279.154206455785	0.5	13	m2
282.156075325329	0.5	11	d2
285.158245272512	0.5	16	z2
288.158312944068	0.5	999	.0
291.160338228106	0.5	5	m1
294.162408491442	0.5	2	c1
297.164504283568	0.5	10	c2
300.166696517792	0.5	15	v2
303.166875624544	0.5	999	.0
306.169019232499	0.5	4	l1
309.171066398358	0.5	1	b1
312.173055212696	0.5	12	l2
315.175203278059	0.5	100	e1
318.177170615794	0.5	9	b2
321.177263410922	0.5	999	.0
