onset	duration	trial_type	value
3.00206215895787	0.5	15	v2
6.00411175612999	0.5	7	v1
9.00420819822693	0.5	999	.0
12.0060920608707	0.5	10	c2
15.0081935260609	0.5	4	l1
18.0104842284754	0.5	14	n2
21.0107601825434	0.5	999	.0
24.0127846561436	0.5	9	b2
27.0147451051585	0.5	5	m1
30.0169146471235	0.5	1	b1
33.0189188597792	0.5	6	n1
36.0190011192149	0.5	999	.0
39.0209437385984	0.5	11	d2
42.023040746381	0.5	2	c1
45.0252909269061	0.5	13	m2
48.0255685018492	0.5	999	.0
51.0274722202189	0.5	12	l2
54.0293990360656	0.5	8	z1
57.0313331458524	0.5	16	z2
60.0333965204668	0.5	300	o2
63.0354939334679	0.5	3	d1
66.0375058452828	0.5	3	d1
69.039581781683	0.5	9	b2
72.0417383566432	0.5	11	d2
75.0418080542931	0.5	999	.0
78.0437437849555	0.5	1	b1
81.0457005870003	0.5	2	c1
84.0477842225596	0.5	12	l2
87.0497572333602	0.5	16	z2
90.0498978443165	0.5	999	.0
93.0521844945424	0.5	8	z1
96.0544099567146	0.5	15	v2
99.056670267712	0.5	14	n2
102.056948247874	0.5	999	.0
105.0590955028	0.5	5	m1
108.061078644073	0.5	4	l1
111.063130672558	0.5	10	c2
114.063219010277	0.5	999	.0
117.065372343487	0.5	7	v1
120.067565388147	0.5	6	n1
123.069756001495	0.5	13	m2
126.071756972399	0.5	200	e1
129.07414452213	0.5	14	n2
132.076207491525	0.5	6	n1
135.078368523893	0.5	2	c1
138.080367063484	0.5	15	v2
141.080588313001	0.5	999	.0
144.082506214032	0.5	5	m1
147.08460484269	0.5	8	z1
150.086766685496	0.5	12	l2
153.088615294096	0.5	10	c2
156.088761172898	0.5	999	.0
159.090618696314	0.5	13	m2
162.092553616538	0.5	9	b2
165.09277324518	0.5	999	.0
168.094691956648	0.5	16	z2
171.09673425988	0.5	1	b1
174.09897187862	0.5	4	l1
177.101036874109	0.5	3	d1
180.101126022266	0.5	999	.0
183.103120104449	0.5	11	d2
186.104998699248	0.5	7	v1
189.106944560382	0.5	100	e1
192.108982811425	0.5	7	v1
195.11108265574	0.5	5	m1
198.111253658114	0.5	999	.0
201.11327245865	0.5	12	l2
204.115236959854	0.5	4	l1
207.117210781092	0.5	8	z1
210.117288177901	0.5	999	.0
213.119556188057	0.5	9	b2
216.121936443848	0.5	6	n1
219.124020079407	0.5	11	d2
222.124177304338	0.5	999	.0
225.12631483401	0.5	3	d1
228.128564204098	0.5	15	v2
231.130686740671	0.5	2	c1
234.132551963245	0.5	14	n2
237.132703109893	0.5	999	.0
240.134904258932	0.5	13	m2
243.137238724987	0.5	10	c2
246.139526996088	0.5	16	z2
249.14136385334	0.5	400	o2
252.143287022217	0.5	1	b1
255.145374709965	0.5	16	z2
258.147671895882	0.5	7	v1
261.149892900646	0.5	11	d2
264.150072412617	0.5	999	.0
267.152016652876	0.5	14	n2
270.154194704437	0.5	15	v2
273.154435404461	0.5	999	.0
276.15662925956	0.5	2	c1
279.158644818345	0.5	6	n1
282.160600404733	0.5	9	b2
285.162647165373	0.5	5	m1
288.162741176156	0.5	999	.0
291.164626659675	0.5	3	d1
294.166653564589	0.5	10	c2
297.166832266122	0.5	999	.0
300.168705998293	0.5	13	m2
303.170844743622	0.5	1	b1
306.170877566353	0.5	999	.0
309.173219731567	0.5	8	z1
312.175202467621	0.5	12	l2
315.177301906717	0.5	400	o2
318.179253035697	0.5	4	l1
321.179454429488	0.5	999	.0
