onset	duration	trial_type	value
3.0019863830239	0.5	3	d1
6.00387065088671	0.5	10	c2
9.00581448592766	0.5	4	l1
12.0080277915331	0.5	14	n2
15.0082761907152	0.5	999	.0
18.0103294348573	0.5	12	l2
21.0122955569368	0.5	6	n1
24.0125228847373	0.5	999	.0
27.0145639723123	0.5	7	v1
30.0165531918692	0.5	11	d2
33.018884416173	0.5	5	m1
36.0209834500502	0.5	9	b2
39.0211435115134	0.5	999	.0
42.0230901830864	0.5	15	v2
45.0249845814214	0.5	13	m2
48.0271083336511	0.5	1	b1
51.029146584694	0.5	8	z1
54.0293982256271	0.5	999	.0
57.0313683998957	0.5	16	z2
60.0335067400056	0.5	2	c1
63.0354894760603	0.5	7	v1
66.0376241692002	0.5	300	o2
69.0396782237794	0.5	16	z2
72.0419928341089	0.5	6	n1
75.042047943879	0.5	999	.0
78.0440553982853	0.5	14	n2
81.045934803522	0.5	4	l1
84.0461212042137	0.5	999	.0
87.0481059663616	0.5	11	d2
90.0501981115176	0.5	8	z1
93.0520767063163	0.5	1	b1
96.0521812527913	0.5	999	.0
99.0542178829583	0.5	12	l2
102.056270316662	0.5	10	c2
105.056474546986	0.5	999	.0
108.058711760506	0.5	15	v2
111.060801879567	0.5	2	c1
114.062903344758	0.5	5	m1
117.063011538203	0.5	999	.0
120.064883649498	0.5	3	d1
123.067120863019	0.5	9	b2
126.069257582253	0.5	200	e1
129.071418209403	0.5	13	m2
132.073255877092	0.5	3	d1
135.07339243586	0.5	999	.0
138.075525913343	0.5	14	n2
141.077562543511	0.5	6	n1
144.077692213556	0.5	999	.0
147.079834605855	0.5	1	b1
150.081867994272	0.5	15	v2
153.081901222221	0.5	999	.0
156.084002282193	0.5	5	m1
159.085867099549	0.5	7	v1
162.088101476536	0.5	10	c2
165.088244518806	0.5	999	.0
168.090321670864	0.5	2	c1
171.09238058807	0.5	4	l1
174.094319965702	0.5	13	m2
177.094563907477	0.5	999	.0
180.096811656689	0.5	8	z1
183.098836940727	0.5	12	l2
186.100903962311	0.5	11	d2
189.103004617064	0.5	9	b2
192.105155924179	0.5	100	e1
195.1071508168	0.5	16	z2
198.10913517373	0.5	5	m1
201.111337538425	0.5	9	b2
204.113449134088	0.5	4	l1
207.113692265425	0.5	999	.0
210.11582857944	0.5	1	b1
213.117760663133	0.5	3	d1
216.119763254913	0.5	14	n2
219.120019758473	0.5	999	.0
222.122083538306	0.5	16	z2
225.124234440203	0.5	13	m2
228.126391420382	0.5	11	d2
231.128692658487	0.5	10	c2
234.1287465526	0.5	999	.0
237.130952159047	0.5	6	n1
240.132841289536	0.5	15	v2
243.132927195942	0.5	999	.0
246.135065536052	0.5	7	v1
249.137171863869	0.5	8	z1
252.139490121169	0.5	2	c1
255.141496765137	0.5	400	o2
258.14336279815	0.5	12	l2
261.14562229871	0.5	14	n2
264.1480540173	0.5	4	l1
267.150173312121	0.5	9	b2
270.150388483355	0.5	999	.0
273.152579501922	0.5	8	z1
276.154802127561	0.5	12	l2
279.156765818328	0.5	13	m2
282.159034233703	0.5	1	b1
285.159133107113	0.5	999	.0
288.161275094193	0.5	10	c2
291.163358729752	0.5	11	d2
294.165256775057	0.5	3	d1
297.167386200352	0.5	5	m1
300.167596103739	0.5	999	.0
303.169431745335	0.5	16	z2
306.171580621136	0.5	2	c1
309.173530939678	0.5	6	n1
312.173741248285	0.5	999	.0
315.175860948326	0.5	7	v1
318.177794652894	0.5	15	v2
321.179777794167	0.5	200	e1
