onset	duration	trial_type	value
4.54611228939757	0.5	11	d2
7.54915710417617	0.5	13	m2
10.5493167604209	0.5	999	.0
13.5515742348862	0.5	6	n1
16.5536923140512	0.5	5	m1
19.5539212627268	0.5	999	.0
22.5567241618251	0.5	7	v1
25.5591656056686	0.5	8	z1
28.5611130876787	0.5	9	b2
31.5631614691943	0.5	15	v2
34.5632716887335	0.5	999	.0
37.5654323158828	0.5	3	d1
40.5675378332621	0.5	2	c1
43.5694431725074	0.5	10	c2
46.5712800297592	0.5	1	b1
49.5714461695065	0.5	999	.0
52.5734649700421	0.5	14	n2
55.5755753500484	0.5	16	z2
58.5777902765294	0.5	4	l1
61.5800672015016	0.5	12	l2
64.5821597518766	0.5	200	e1
67.5841688271589	0.5	1	b1
70.5860555263348	0.5	13	m2
73.5862346330864	0.5	999	.0
76.5881691480922	0.5	9	b2
79.5904594452877	0.5	4	l1
82.592368836722	0.5	5	m1
85.592643575133	0.5	999	.0
88.5950890711656	0.5	15	v2
91.5970803168166	0.5	14	n2
94.5990820981588	0.5	10	c2
97.6009623138325	0.5	16	z2
100.601008508786	0.5	999	.0
103.602939376822	0.5	6	n1
106.605227242704	0.5	7	v1
109.607106242721	0.5	3	d1
112.607158515959	0.5	999	.0
115.60917164343	0.5	8	z1
118.611157216017	0.5	12	l2
121.612990831517	0.5	2	c1
124.615167262204	0.5	11	d2
127.617173906172	0.5	100	e1
130.619163530948	0.5	8	z1
133.62121677509	0.5	14	n2
136.623337690787	0.5	9	b2
139.625404307153	0.5	15	v2
142.62548616137	0.5	999	.0
145.627719322701	0.5	1	b1
148.629596701842	0.5	3	d1
151.63177637428	0.5	6	n1
154.631884162506	0.5	999	.0
157.633806520945	0.5	2	c1
160.63576332299	0.5	11	d2
163.635806276192	0.5	999	.0
166.637880591717	0.5	5	m1
169.639884804373	0.5	4	l1
172.641830260288	0.5	13	m2
175.641935617201	0.5	999	.0
178.644056532899	0.5	12	l2
181.646177448596	0.5	16	z2
184.646339536154	0.5	999	.0
187.648320246114	0.5	10	c2
190.650360523251	0.5	7	v1
193.652499673799	0.5	300	o2
196.654526173494	0.5	10	c2
199.656463119813	0.5	9	b2
202.658339283298	0.5	1	b1
205.658403307883	0.5	999	.0
208.660439127612	0.5	4	l1
211.662296245809	0.5	7	v1
214.664487669594	0.5	3	d1
217.664550073304	0.5	999	.0
220.666403139312	0.5	6	n1
223.668591321346	0.5	15	v2
226.66874773584	0.5	999	.0
229.670925787401	0.5	14	n2
232.672802761324	0.5	8	z1
235.674856815903	0.5	2	c1
238.674917598738	0.5	999	.0
241.677171426233	0.5	11	d2
244.679153351849	0.5	16	z2
247.681134061809	0.5	5	m1
250.683071413347	0.5	12	l2
253.68518300901	0.5	400	o2
256.687431568659	0.5	13	m2
259.689414709932	0.5	1	b1
262.69138893639	0.5	7	v1
265.691537246505	0.5	999	.0
268.693703546719	0.5	16	z2
271.695750712578	0.5	10	c2
274.697575008044	0.5	14	n2
277.697695358056	0.5	999	.0
280.699892049686	0.5	6	n1
283.701918549381	0.5	3	d1
286.70386278964	0.5	12	l2
289.705745031409	0.5	9	b2
292.705864165764	0.5	999	.0
295.707695349951	0.5	2	c1
298.709710503517	0.5	4	l1
301.709875832826	0.5	999	.0
304.71193961266	0.5	11	d2
307.71379875695	0.5	8	z1
310.715689508315	0.5	15	v2
313.717865533783	0.5	13	m2
316.719784650471	0.5	200	e1
319.721748746455	0.5	5	m1
322.721906376606	0.5	999	.0
