onset	duration	trial_type	value
3.00266958208158	0.5	6	n1
6.00465718076248	0.5	10	c2
9.00492178870081	0.5	999	.0
12.0070115025437	0.5	5	m1
15.0090874389434	0.5	11	d2
18.0091352547734	0.5	999	.0
21.0114575642619	0.5	8	z1
24.0135355267566	0.5	15	v2
27.0154907079259	0.5	13	m2
30.0156625207374	0.5	999	.0
33.0179276943609	0.5	1	b1
36.0200960206694	0.5	9	b2
39.0219956868505	0.5	2	c1
42.0222250407451	0.5	999	.0
45.0241672549091	0.5	7	v1
48.0262046955149	0.5	3	d1
51.0285290310976	0.5	14	n2
54.0305648508265	0.5	4	l1
57.0307820481548	0.5	999	.0
60.0327193996927	0.5	12	l2
63.0348816477172	0.5	16	z2
66.0372339434043	0.5	100	e1
69.0395051953119	0.5	15	v2
72.0417326835786	0.5	12	l2
75.0417760420005	0.5	999	.0
78.0440594504744	0.5	4	l1
81.0463161145017	0.5	8	z1
84.0485950655684	0.5	11	d2
87.0488523795666	0.5	999	.0
90.0511058018428	0.5	5	m1
93.0531379746026	0.5	13	m2
96.0552280936636	0.5	3	d1
99.0573769694656	0.5	14	n2
102.057409792195	0.5	999	.0
105.059327288008	0.5	10	c2
108.061531273579	0.5	9	b2
111.061766705757	0.5	999	.0
114.064151013737	0.5	16	z2
117.066187238685	0.5	1	b1
120.068330441421	0.5	2	c1
123.070515786923	0.5	6	n1
126.072707615927	0.5	400	o2
129.074682652822	0.5	7	v1
132.076592449475	0.5	16	z2
135.076643101837	0.5	999	.0
138.078747808779	0.5	11	d2
141.080671788093	0.5	6	n1
144.082618459665	0.5	8	z1
147.084568778208	0.5	10	c2
150.08473694405	0.5	999	.0
153.086836383146	0.5	13	m2
156.088940684868	0.5	14	n2
159.09081806401	0.5	3	d1
162.092740422449	0.5	15	v2
165.09291223526	0.5	999	.0
168.094853233769	0.5	5	m1
171.097135831805	0.5	9	b2
174.099165168032	0.5	1	b1
177.099354405256	0.5	999	.0
180.101320122117	0.5	2	c1
183.103278139818	0.5	7	v1
186.105542097785	0.5	12	l2
189.107727848506	0.5	4	l1
192.109852005955	0.5	300	o2
195.11203978277	0.5	3	d1
198.114093026912	0.5	9	b2
201.116112637886	0.5	8	z1
204.118486004955	0.5	16	z2
207.118717790163	0.5	999	.0
210.120679860053	0.5	6	n1
213.122707170186	0.5	10	c2
216.125101608638	0.5	13	m2
219.125298139802	0.5	999	.0
222.127403657181	0.5	2	c1
225.129425699469	0.5	11	d2
228.131306320362	0.5	12	l2
231.131366292758	0.5	999	.0
234.133695490968	0.5	7	v1
237.135633652943	0.5	14	n2
240.13756411576	0.5	1	b1
243.137752542546	0.5	999	.0
246.140005154384	0.5	15	v2
249.141831475945	0.5	5	m1
252.143815022437	0.5	4	l1
255.146085869125	0.5	6	n1
258.148205569167	0.5	200	e1
261.150341477963	0.5	2	c1
264.152548300066	0.5	3	d1
267.154927745419	0.5	10	c2
270.155154262781	0.5	999	.0
273.157046229803	0.5	8	z1
276.158912668035	0.5	7	v1
279.160942004261	0.5	1	b1
282.162981876179	0.5	12	l2
285.163125728887	0.5	999	.0
288.165084557027	0.5	5	m1
291.167209930132	0.5	13	m2
294.167448198843	0.5	999	.0
297.169491717731	0.5	15	v2
300.171662070134	0.5	11	d2
303.171719611217	0.5	999	.0
306.173929269852	0.5	14	n2
309.176019794133	0.5	9	b2
312.178090462687	0.5	4	l1
315.178196630038	0.5	999	.0
318.180143706829	0.5	16	z2
321.182405638702	0.5	300	o2
