onset	duration	trial_type	value
3.0021205268049	0.5	3	d1
6.00432898678719	0.5	4	l1
9.00437396643065	0.5	999	.0
12.0064223637164	0.5	8	z1
15.0084950743239	0.5	7	v1
18.0103724679193	0.5	5	m1
21.0124909686137	0.5	15	v2
24.0127644934746	0.5	999	.0
27.0148465241873	0.5	10	c2
30.0168641246009	0.5	16	z2
33.0187929813928	0.5	2	c1
36.0208373264586	0.5	13	m2
39.021103557322	0.5	999	.0
42.02298540836	0.5	6	n1
45.0250139497675	0.5	14	n2
48.027199312095	0.5	11	d2
51.0272917027141	0.5	999	.0
54.0292874211382	0.5	1	b1
57.031551396537	0.5	9	b2
60.0338299599271	0.5	12	l2
63.0360813734433	0.5	400	o2
66.038151247496	0.5	14	n2
69.0402494870905	0.5	7	v1
72.0422156243076	0.5	12	l2
75.0441027432316	0.5	2	c1
78.0442048591794	0.5	999	.0
81.0463140397678	0.5	1	b1
84.0482416808927	0.5	8	z1
87.0507386589497	0.5	13	m2
90.0528757998572	0.5	11	d2
93.053063822872	0.5	999	.0
96.0552479695334	0.5	3	d1
99.057717392493	0.5	4	l1
102.060163312576	0.5	16	z2
105.060330264047	0.5	999	.0
108.062375824778	0.5	9	b2
111.065839662563	0.5	15	v2
114.065990810375	0.5	999	.0
117.067909131394	0.5	10	c2
120.069910928149	0.5	6	n1
123.071947573996	0.5	5	m1
126.073900338887	0.5	200	e1
129.076074354998	0.5	14	n2
132.078438825456	0.5	5	m1
135.080357551697	0.5	3	d1
138.082508875375	0.5	12	l2
141.082577357895	0.5	999	.0
144.084534175006	0.5	8	z1
147.086893377578	0.5	6	n1
150.08701251285	0.5	999	.0
153.089389139969	0.5	7	v1
156.09131394454	0.5	4	l1
159.095058601181	0.5	16	z2
162.09516882157	0.5	999	.0
165.09733473324	0.5	11	d2
168.099535088782	0.5	9	b2
171.101596453173	0.5	1	b1
174.101829050609	0.5	999	.0
177.103770064062	0.5	13	m2
180.10576861904	0.5	2	c1
183.107821473768	0.5	10	c2
186.110056678403	0.5	100	e1
189.112603093546	0.5	15	v2
192.11471146369	0.5	12	l2
195.116742841652	0.5	8	z1
198.116883453691	0.5	999	.0
201.11902505204	0.5	16	z2
204.121175970497	0.5	5	m1
207.121243642573	0.5	999	.0
210.123499108308	0.5	9	b2
213.125609504563	0.5	7	v1
216.127660333182	0.5	6	n1
219.129847721619	0.5	1	b1
222.130070593727	0.5	999	.0
225.132334569125	0.5	2	c1
228.134618805624	0.5	11	d2
231.134879768601	0.5	999	.0
234.136996243186	0.5	10	c2
237.139594931969	0.5	4	l1
240.13983036596	0.5	999	.0
243.142127974786	0.5	3	d1
246.144325898995	0.5	14	n2
249.146286363104	0.5	15	v2
252.148252095099	0.5	13	m2
255.150157449014	0.5	300	o2
258.152089547581	0.5	13	m2
261.15409418089	0.5	16	z2
264.154129435206	0.5	999	.0
267.156486206445	0.5	1	b1
270.158471794319	0.5	7	v1
273.158690614207	0.5	999	.0
276.160636490324	0.5	5	m1
279.162989209342	0.5	2	c1
282.165229276642	0.5	4	l1
285.167646831184	0.5	15	v2
288.167704777932	0.5	999	.0
291.169980504768	0.5	6	n1
294.172031333387	0.5	12	l2
297.174228852375	0.5	14	n2
300.174506429455	0.5	999	.0
303.176592917611	0.5	11	d2
306.178604439693	0.5	3	d1
309.178669275216	0.5	999	.0
312.180631360213	0.5	10	c2
315.182547249899	0.5	9	b2
318.184730180895	0.5	8	z1
321.18673400376	0.5	400	o2
