onset	duration	trial_type	value
3.00208203071361	0.5	16	z2
6.00406761858721	0.5	4	l1
9.0042686087063	0.5	999	.0
12.0065131334477	0.5	10	c2
15.0085368121909	0.5	15	v2
18.0105171321784	0.5	7	v1
21.0107302789584	0.5	999	.0
24.0127393697094	0.5	14	n2
27.0148846150569	0.5	9	b2
30.0172940651591	0.5	8	z1
33.0174508860782	0.5	999	.0
36.0193432728893	0.5	11	d2
39.0214804137968	0.5	12	l2
42.024183649859	0.5	5	m1
45.0261728847308	0.5	1	b1
48.0263382153125	0.5	999	.0
51.0282541050001	0.5	13	m2
54.0301635111355	0.5	3	d1
57.0303580177024	0.5	999	.0
60.0324834071716	0.5	6	n1
63.0343449971087	0.5	2	c1
66.0364339165963	0.5	13	m2
69.0385836193864	0.5	8	z1
72.0405842004748	0.5	200	e1
75.0430576756544	0.5	4	l1
78.0451672614645	0.5	3	d1
81.0453001742862	0.5	999	.0
84.0476066979954	0.5	7	v1
87.0496020111977	0.5	10	c2
90.0497235778021	0.5	999	.0
93.0520017359713	0.5	6	n1
96.0542393719379	0.5	5	m1
99.0563477420828	0.5	1	b1
102.056561294085	0.5	999	.0
105.058612933147	0.5	9	b2
108.060724139846	0.5	11	d2
111.062856823311	0.5	16	z2
114.064771902554	0.5	15	v2
117.064818908308	0.5	999	.0
120.066727503999	0.5	2	c1
123.068787247501	0.5	14	n2
126.069011335276	0.5	999	.0
129.071302055327	0.5	12	l2
132.073746354521	0.5	7	v1
135.075679668756	0.5	14	n2
138.077766967354	0.5	10	c2
141.079852645066	0.5	100	e1
144.082089470589	0.5	2	c1
147.084156102866	0.5	15	v2
150.086028228576	0.5	13	m2
153.086243806688	0.5	999	.0
156.088662982118	0.5	4	l1
159.090752306827	0.5	9	b2
162.092961982476	0.5	6	n1
165.093235102114	0.5	999	.0
168.095155854465	0.5	8	z1
171.097440496186	0.5	11	d2
174.097611499877	0.5	999	.0
177.100212214769	0.5	1	b1
180.102099738915	0.5	12	l2
183.10431873467	0.5	16	z2
186.104504326353	0.5	999	.0
189.106813686617	0.5	3	d1
192.108776582058	0.5	5	m1
195.108953664078	0.5	999	.0
198.111002871809	0.5	13	m2
201.113065046643	0.5	3	d1
204.115348067476	0.5	8	z1
207.117687819391	0.5	16	z2
210.119895468929	0.5	300	o2
213.122311807805	0.5	9	b2
216.124546201996	0.5	12	l2
219.126877039026	0.5	5	m1
222.126964972203	0.5	999	.0
225.129102923555	0.5	6	n1
228.131399316714	0.5	14	n2
231.133672206997	0.5	4	l1
234.135831229893	0.5	10	c2
237.135867699874	0.5	999	.0
240.137804661106	0.5	11	d2
243.139791059424	0.5	7	v1
246.142063139263	0.5	1	b1
249.142399473535	0.5	999	.0
252.144450302154	0.5	2	c1
255.146465471234	0.5	15	v2
258.148424314455	0.5	14	n2
261.150405039665	0.5	4	l1
264.150629532662	0.5	999	.0
267.15307261619	0.5	5	m1
270.155105209818	0.5	2	c1
273.157037713608	0.5	400	o2
276.159200788724	0.5	3	d1
279.161551886856	0.5	9	b2
282.163889612661	0.5	16	z2
285.164041976138	0.5	999	.0
288.166442106133	0.5	11	d2
291.168443902888	0.5	15	v2
294.168476320649	0.5	999	.0
297.171005716466	0.5	13	m2
300.173099903841	0.5	6	n1
303.175199359101	0.5	1	b1
306.177452393505	0.5	8	z1
309.177634743412	0.5	999	.0
312.179838745951	0.5	7	v1
315.18194792654	0.5	10	c2
318.184207039274	0.5	12	l2
321.184252018918	0.5	999	.0
