onset	duration	trial_type	value
3.00557662243591	0.5	11	d2
6.00754152885747	0.5	8	z1
9.00783207080531	0.5	999	.0
12.0097868467565	0.5	12	l2
15.0122173496893	0.5	9	b2
18.0142017066191	0.5	15	v2
21.016289394367	0.5	13	m2
24.0165633223405	0.5	999	.0
27.018534712266	0.5	2	c1
30.020574178965	0.5	3	d1
33.0207946180435	0.5	999	.0
36.0231489398248	0.5	10	c2
39.0251462637607	0.5	16	z2
42.0272748786156	0.5	6	n1
45.0274665471534	0.5	999	.0
48.0296182594866	0.5	4	l1
51.0316609679376	0.5	7	v1
54.0337454139353	0.5	5	m1
57.0360389528814	0.5	14	n2
60.0382830551225	0.5	300	o2
63.0402807842765	0.5	1	b1
66.0422635203304	0.5	8	z1
69.0424438427399	0.5	999	.0
72.0443256792878	0.5	7	v1
75.046432817544	0.5	11	d2
78.0465722128429	0.5	999	.0
81.0483819204292	0.5	12	l2
84.0504400271984	0.5	6	n1
87.0525289306024	0.5	3	d1
90.0526492806148	0.5	999	.0
93.0545756912416	0.5	16	z2
96.0567731933115	0.5	4	l1
99.0587899677521	0.5	13	m2
102.058881142004	0.5	999	.0
105.060954241872	0.5	14	n2
108.062804876567	0.5	10	c2
111.064702516653	0.5	9	b2
114.064851231986	0.5	999	.0
117.066884620403	0.5	2	c1
120.068779829175	0.5	5	m1
123.071164137154	0.5	15	v2
126.073283026757	0.5	100	e1
129.075140144954	0.5	1	b1
132.077227022264	0.5	3	d1
135.077457186597	0.5	999	.0
138.079388054633	0.5	5	m1
141.081447377059	0.5	10	c2
144.081608654178	0.5	999	.0
147.083583285856	0.5	8	z1
150.085807127152	0.5	16	z2
153.087736374311	0.5	1	b1
156.087930879381	0.5	999	.0
159.089862963074	0.5	9	b2
162.092026426755	0.5	6	n1
165.092196213473	0.5	999	.0
168.094216229665	0.5	7	v1
171.096382935097	0.5	4	l1
174.098319476198	0.5	11	d2
177.100634086526	0.5	14	n2
180.100752815662	0.5	999	.0
183.102643567028	0.5	12	l2
186.105448492221	0.5	15	v2
189.107391111604	0.5	2	c1
192.109420042612	0.5	400	o2
195.111528396525	0.5	13	m2
198.113574346726	0.5	8	z1
201.115557893218	0.5	6	n1
204.117569399814	0.5	16	z2
207.117768362292	0.5	999	.0
210.119796482863	0.5	5	m1
213.121842433064	0.5	15	v2
216.123731563554	0.5	2	c1
219.125747932776	0.5	4	l1
222.125895432453	0.5	999	.0
225.127878168507	0.5	11	d2
228.130204530185	0.5	13	m2
231.132081909327	0.5	10	c2
234.132293838808	0.5	999	.0
237.13420809287	0.5	9	b2
240.136097628578	0.5	7	v1
243.13632374072	0.5	999	.0
246.138291078458	0.5	1	b1
249.140561114707	0.5	3	d1
252.142542229887	0.5	12	l2
255.144670034306	0.5	14	n2
258.146649933828	0.5	200	e1
261.148714524099	0.5	3	d1
264.150780330026	0.5	1	b1
267.152781300931	0.5	15	v2
270.154683803643	0.5	16	z2
273.154829682446	0.5	999	.0
276.156715571184	0.5	9	b2
279.159133512332	0.5	4	l1
282.161083020437	0.5	11	d2
285.163533784314	0.5	5	m1
288.163747739891	0.5	999	.0
291.166688008194	0.5	6	n1
294.168906581646	0.5	13	m2
297.169017611623	0.5	999	.0
300.170961851882	0.5	2	c1
303.173028873467	0.5	8	z1
306.175156272666	0.5	7	v1
309.175370633462	0.5	999	.0
312.177328651163	0.5	10	c2
315.179489683533	0.5	14	n2
318.181484981371	0.5	12	l2
321.183526879384	0.5	200	e1
