onset	duration	trial_type	value
3.00219387199104	0.5	1	b1
6.00400440395242	0.5	5	m1
9.00603091925223	0.5	6	n1
12.0061897662818	0.5	999	.0
15.0081494199439	0.5	3	d1
18.0104640480968	0.5	4	l1
21.0124078981025	0.5	9	b2
24.0145592217814	0.5	12	l2
27.0146139267526	0.5	999	.0
30.0165419730984	0.5	11	d2
33.0189084696685	0.5	14	n2
36.0209280961899	0.5	2	c1
39.0232022021373	0.5	13	m2
42.0234728904434	0.5	999	.0
45.0254588835414	0.5	7	v1
48.0275806260106	0.5	16	z2
51.0277358260428	0.5	999	.0
54.0298194776442	0.5	8	z1
57.0317831835309	0.5	10	c2
60.0341585949827	0.5	300	o2
63.0364736283555	0.5	15	v2
66.0386772256716	0.5	7	v1
69.0424940118319	0.5	8	z1
72.0425499324701	0.5	999	.0
75.0445971140907	0.5	14	n2
78.0469810352042	0.5	5	m1
81.0471816201025	0.5	999	.0
84.0492085406222	0.5	9	b2
87.0513448710844	0.5	10	c2
90.0533693602738	0.5	12	l2
93.0534795806598	0.5	999	.0
96.055506906403	0.5	16	z2
99.0573834895549	0.5	3	d1
102.059344358884	0.5	13	m2
105.061267947789	0.5	2	c1
108.061435709704	0.5	999	.0
111.063671724783	0.5	15	v2
114.065902471975	0.5	4	l1
117.068099990964	0.5	6	n1
120.070548342381	0.5	11	d2
123.07265184986	0.5	400	o2
126.074647163063	0.5	1	b1
129.076877099811	0.5	8	z1
132.079161336311	0.5	13	m2
135.079273177584	0.5	999	.0
138.081287131001	0.5	16	z2
141.08323179145	0.5	12	l2
144.085279378294	0.5	6	n1
147.087457446625	0.5	15	v2
150.087719625266	0.5	999	.0
153.089629031401	0.5	9	b2
156.091974861647	0.5	7	v1
159.094079179573	0.5	11	d2
162.094152524758	0.5	999	.0
165.096340318414	0.5	1	b1
168.098722618641	0.5	4	l1
171.100864216991	0.5	3	d1
174.101064396669	0.5	999	.0
177.103018377224	0.5	2	c1
180.105230078982	0.5	5	m1
183.107203104973	0.5	100	e1
186.109144118425	0.5	10	c2
189.111184816495	0.5	14	n2
192.113222272787	0.5	7	v1
195.115076568727	0.5	11	d2
198.115329022043	0.5	999	.0
201.117508306037	0.5	14	n2
204.119694884033	0.5	16	z2
207.121930899109	0.5	10	c2
210.124205815504	0.5	12	l2
213.124306310565	0.5	999	.0
216.126329989307	0.5	15	v2
219.12834191661	0.5	3	d1
222.130565775031	0.5	9	b2
225.132687922724	0.5	13	m2
228.132919304495	0.5	999	.0
231.134976211441	0.5	4	l1
234.137112136683	0.5	5	m1
237.139163775744	0.5	2	c1
240.139211186721	0.5	999	.0
243.141423293702	0.5	6	n1
246.143401992802	0.5	8	z1
249.145455657974	0.5	200	e1
252.147652771739	0.5	1	b1
255.149471408142	0.5	15	v2
258.151673789795	0.5	5	m1
261.152327412907	0.5	999	.0
264.154466985146	0.5	10	c2
267.156769456633	0.5	11	d2
270.15685333759	0.5	999	.0
273.159326002329	0.5	7	v1
276.161183540044	0.5	4	l1
279.163246120101	0.5	3	d1
282.165330582146	0.5	8	z1
285.165514958164	0.5	999	.0
288.167733548697	0.5	16	z2
291.169999550206	0.5	2	c1
294.170122332474	0.5	999	.0
297.172276492707	0.5	14	n2
300.174119847652	0.5	13	m2
303.176076664764	0.5	9	b2
306.176176349381	0.5	999	.0
309.178146133596	0.5	1	b1
312.18024477841	0.5	12	l2
315.182229150618	0.5	100	e1
318.184173405847	0.5	6	n1
321.184284031457	0.5	999	.0
