onset	duration	trial_type	value
3.00203339665495	0.5	3	d1
6.00410650492449	0.5	6	n1
9.00601347277188	0.5	5	m1
12.006219324805	0.5	999	.0
15.0083572683598	0.5	2	c1
18.0102966538507	0.5	9	b2
21.012242522871	0.5	12	l2
24.0124094737312	0.5	999	.0
27.0146114421314	0.5	14	n2
30.0166529431972	0.5	15	v2
33.0187685996225	0.5	4	l1
36.020643960268	0.5	16	z2
39.0207671473127	0.5	999	.0
42.0228029752907	0.5	10	c2
45.0247419555617	0.5	13	m2
48.0266797201712	0.5	8	z1
51.0286174847806	0.5	7	v1
54.028833467326	0.5	999	.0
57.030986404041	0.5	11	d2
60.0330153432697	0.5	1	b1
63.0352497293134	0.5	100	e1
66.0374435933008	0.5	13	m2
69.0393914884244	0.5	1	b1
72.0416465407125	0.5	7	v1
75.0419070975186	0.5	999	.0
78.044105824154	0.5	8	z1
81.0461773115403	0.5	12	l2
84.048370365088	0.5	6	n1
87.0503628344686	0.5	15	v2
90.0506213651715	0.5	999	.0
93.0526474678572	0.5	2	c1
96.0546950472326	0.5	14	n2
99.056531506707	0.5	11	d2
102.056583780157	0.5	999	.0
105.058676744231	0.5	16	z2
108.060697984271	0.5	3	d1
111.062686401447	0.5	10	c2
114.062911298844	0.5	999	.0
117.065100705408	0.5	4	l1
120.067245132492	0.5	9	b2
123.07649267037	0.5	5	m1
126.078470551813	0.5	200	e1
129.080657932273	0.5	11	d2
132.082746438922	0.5	12	l2
135.082844907512	0.5	999	.0
138.084873036301	0.5	6	n1
141.086957085525	0.5	14	n2
144.089286698392	0.5	5	m1
147.091230541309	0.5	1	b1
150.091365479748	0.5	999	.0
153.093326747148	0.5	13	m2
156.09549305614	0.5	9	b2
159.095675810602	0.5	999	.0
162.097629784033	0.5	8	z1
165.099655481499	0.5	3	d1
168.101694551242	0.5	2	c1
171.101872443058	0.5	999	.0
174.104175311371	0.5	7	v1
177.106179937369	0.5	10	c2
180.10639227293	0.5	999	.0
183.108574790744	0.5	4	l1
186.110690447169	0.5	16	z2
189.11283284815	0.5	15	v2
192.114820860104	0.5	300	o2
195.116812113825	0.5	14	n2
198.119095936772	0.5	10	c2
201.12096521911	0.5	8	z1
204.123098705239	0.5	1	b1
207.123344268884	0.5	999	.0
210.125454657442	0.5	16	z2
213.127590169674	0.5	9	b2
216.127805746999	0.5	999	.0
219.129955441949	0.5	15	v2
222.13213593366	0.5	13	m2
225.132285054819	0.5	999	.0
228.134415704402	0.5	3	d1
231.13647219863	0.5	5	m1
234.138397401402	0.5	4	l1
237.138453727057	0.5	999	.0
240.140461594818	0.5	6	n1
243.142427319644	0.5	11	d2
246.142573604258	0.5	999	.0
249.144581877241	0.5	2	c1
252.146735219176	0.5	7	v1
255.148947723308	0.5	400	o2
258.150761490433	0.5	12	l2
261.152649818137	0.5	3	d1
264.154865564034	0.5	4	l1
267.157123452867	0.5	9	b2
270.157229215429	0.5	999	.0
273.159210338634	0.5	15	v2
276.161152965889	0.5	8	z1
279.163200950485	0.5	16	z2
282.165213275674	0.5	2	c1
285.165351050655	0.5	999	.0
288.16734595136	0.5	11	d2
291.169323832803	0.5	14	n2
294.171220670138	0.5	6	n1
297.173099272548	0.5	1	b1
300.173299451493	0.5	999	.0
303.175361213587	0.5	7	v1
306.177241436879	0.5	13	m2
309.179352635878	0.5	12	l2
312.18146545576	0.5	5	m1
315.183577465199	0.5	100	e1
318.185580470315	0.5	10	c2
321.185672050156	0.5	999	.0
