onset	duration	trial_type	value
3.00211971635872	0.5	8	z1
6.00423943272108	0.5	1	b1
9.00641871671542	0.5	13	m2
12.0065107021146	0.5	999	.0
15.0085197928638	0.5	3	d1
18.0106046601322	0.5	14	n2
21.0107914674809	0.5	999	.0
24.0129966856875	0.5	6	n1
27.0153364376019	0.5	11	d2
30.0154498997654	0.5	999	.0
33.0174387294173	0.5	9	b2
36.0193590765448	0.5	4	l1
39.021627914608	0.5	15	v2
42.021785951194	0.5	999	.0
45.0239583464172	0.5	5	m1
48.0258843666561	0.5	10	c2
51.0280089456792	0.5	12	l2
54.0300160103216	0.5	16	z2
57.0302607644189	0.5	999	.0
60.0321888107646	0.5	2	c1
63.0343065010165	0.5	7	v1
66.0363301797588	0.5	2	c1
69.0383238720715	0.5	200	e1
72.0404780323042	0.5	8	z1
75.042519540817	0.5	11	d2
78.0445026973575	0.5	4	l1
81.0463679342938	0.5	7	v1
84.0464518152512	0.5	999	.0
87.0485208788596	0.5	13	m2
90.0505619821488	0.5	16	z2
93.0527716577963	0.5	6	n1
96.0528202844398	0.5	999	.0
99.0550376593055	0.5	9	b2
102.057125768351	0.5	3	d1
105.059367861759	0.5	5	m1
108.06144948725	0.5	15	v2
111.061669117582	0.5	999	.0
114.063507609866	0.5	12	l2
117.065624489671	0.5	1	b1
120.0656820312	0.5	999	.0
123.067640063975	0.5	14	n2
126.069666984495	0.5	10	c2
129.07159300473	0.5	6	n1
132.073520645856	0.5	3	d1
135.075676832199	0.5	300	o2
138.077570839898	0.5	5	m1
141.079804828867	0.5	4	l1
144.082042464834	0.5	11	d2
147.082258853388	0.5	999	.0
150.084838901959	0.5	10	c2
153.087033989617	0.5	7	v1
156.087116249684	0.5	999	.0
159.089208816171	0.5	13	m2
162.091395799387	0.5	15	v2
165.093390302143	0.5	2	c1
168.093570220717	0.5	999	.0
171.09559308902	0.5	8	z1
174.097699838276	0.5	12	l2
177.099973539	0.5	9	b2
180.102122431348	0.5	14	n2
183.102235893512	0.5	999	.0
186.104286316906	0.5	1	b1
189.106554344526	0.5	16	z2
192.106677126794	0.5	999	.0
195.108501031085	0.5	5	m1
198.110792966803	0.5	12	l2
201.112644020966	0.5	13	m2
204.114706195804	0.5	400	o2
207.116731495433	0.5	1	b1
210.118840270799	0.5	8	z1
213.121086416428	0.5	11	d2
216.123152643486	0.5	16	z2
219.123296902522	0.5	999	.0
222.125515087831	0.5	2	c1
225.127707744155	0.5	9	b2
228.129857446944	0.5	15	v2
231.129945380122	0.5	999	.0
234.131971084975	0.5	4	l1
237.133941679636	0.5	7	v1
240.134068919349	0.5	999	.0
243.136315875421	0.5	10	c2
246.138430729119	0.5	3	d1
249.13866008478	0.5	999	.0
252.140890021528	0.5	6	n1
255.142930719594	0.5	14	n2
258.144978711658	0.5	10	c2
261.146859752254	0.5	16	z2
264.149045925024	0.5	100	e1
267.151172124937	0.5	14	n2
270.153278874193	0.5	6	n1
273.155491791618	0.5	9	b2
276.157428752849	0.5	5	m1
279.157609076647	0.5	999	.0
282.159796870306	0.5	13	m2
285.161898351678	0.5	11	d2
288.164073178232	0.5	2	c1
291.166112255411	0.5	8	z1
294.166149941058	0.5	999	.0
297.16821940989	0.5	7	v1
300.170356550796	0.5	1	b1
303.170578612462	0.5	999	.0
306.172597833764	0.5	12	l2
309.174689184583	0.5	4	l1
312.174903141808	0.5	999	.0
315.176983146408	0.5	15	v2
318.179024249701	0.5	3	d1
321.17919930561	0.5	999	.0
