onset	duration	trial_type	value
3.00225060306911	0.5	12	l2
6.00440273719141	0.5	5	m1
9.0064551866999	0.5	8	z1
12.0067104765694	0.5	999	.0
15.0086227192587	0.5	1	b1
18.0107659384958	0.5	13	m2
21.0108846685471	0.5	999	.0
24.0130862397527	0.5	11	d2
27.015129774376	0.5	3	d1
30.0152687655282	0.5	999	.0
33.0171421069026	0.5	2	c1
36.0193092342379	0.5	10	c2
39.0194798327066	0.5	999	.0
42.021336965201	0.5	15	v2
45.0233448402869	0.5	7	v1
48.023450603232	0.5	999	.0
51.0254698245335	0.5	16	z2
54.0275157904871	0.5	14	n2
57.0298178567573	0.5	4	l1
60.031918932902	0.5	6	n1
63.0339669249661	0.5	400	o2
66.0359334674067	0.5	9	b2
69.037908924729	0.5	1	b1
72.0398689836184	0.5	14	n2
75.0399698838992	0.5	999	.0
78.042022333404	0.5	3	d1
81.0441355662151	0.5	2	c1
84.0463800909565	0.5	11	d2
87.0485237154135	0.5	10	c2
90.048684993777	0.5	999	.0
93.0508051153593	0.5	12	l2
96.0529264526085	0.5	8	z1
99.0551685460196	0.5	5	m1
102.057351882235	0.5	7	v1
105.057597041556	0.5	999	.0
108.05980833809	0.5	13	m2
111.062050026278	0.5	4	l1
114.064152723313	0.5	6	n1
117.066216924261	0.5	9	b2
120.066353484079	0.5	999	.0
123.068537225518	0.5	16	z2
126.07072380351	0.5	15	v2
129.073061934538	0.5	100	e1
132.075287413845	0.5	9	b2
135.07740388843	0.5	11	d2
138.079632204288	0.5	14	n2
141.081813514396	0.5	1	b1
144.08199100164	0.5	999	.0
147.084003334166	0.5	4	l1
150.086314315318	0.5	12	l2
153.086490181671	0.5	999	.0
156.0887197132	0.5	15	v2
159.09083132512	0.5	3	d1
162.092915787165	0.5	7	v1
165.093139874938	0.5	999	.0
168.095160311907	0.5	13	m2
171.097388222544	0.5	2	c1
174.099486867362	0.5	16	z2
177.099620185403	0.5	999	.0
180.10173098688	0.5	8	z1
183.103960113185	0.5	6	n1
186.106137776296	0.5	5	m1
189.108354745938	0.5	10	c2
192.110213499323	0.5	200	e1
195.112287425596	0.5	11	d2
198.114276660468	0.5	5	m1
201.114357299648	0.5	999	.0
204.116457565353	0.5	3	d1
207.118583765267	0.5	13	m2
210.120769127592	0.5	4	l1
213.120983084817	0.5	999	.0
216.123317974067	0.5	6	n1
219.125318960378	0.5	14	n2
222.12759752377	0.5	7	v1
225.127871453849	0.5	999	.0
228.129906073587	0.5	2	c1
231.13193177844	0.5	10	c2
234.132071580036	0.5	999	.0
237.134164146522	0.5	12	l2
240.136236857128	0.5	8	z1
243.136466212789	0.5	999	.0
246.138414925459	0.5	1	b1
249.140359991132	0.5	16	z2
252.142752421911	0.5	9	b2
255.144774074543	0.5	300	o2
258.146989828521	0.5	15	v2
261.149169112519	0.5	2	c1
264.151173340604	0.5	9	b2
267.153080720629	0.5	6	n1
270.153177568693	0.5	999	.0
273.155239338303	0.5	15	v2
276.157227762731	0.5	8	z1
279.159097457108	0.5	4	l1
282.15933086499	0.5	999	.0
285.161351707178	0.5	7	v1
288.163454404217	0.5	14	n2
291.165568852692	0.5	1	b1
294.167663040065	0.5	10	c2
297.16773679047	0.5	999	.0
300.169942008677	0.5	13	m2
303.171841689484	0.5	16	z2
306.173973967725	0.5	11	d2
309.174105259659	0.5	999	.0
312.176094089311	0.5	5	m1
315.178098317396	0.5	12	l2
318.180077826939	0.5	3	d1
321.182220640956	0.5	200	e1
