onset	duration	trial_type	value
3.00211644971387	0.5	7	v1
6.00405298296573	0.5	12	l2
9.00430664896703	0.5	999	.0
12.0062338622229	0.5	1	b1
15.0083259989005	0.5	15	v2
18.0084852492819	0.5	999	.0
21.0105664450948	0.5	11	d2
24.0128174269357	0.5	8	z1
27.0147612540986	0.5	16	z2
30.0170620776626	0.5	3	d1
33.0173193906176	0.5	999	.0
36.0195136420443	0.5	10	c2
39.0216868221723	0.5	5	m1
42.0236845432319	0.5	4	l1
45.0239163275	0.5	999	.0
48.0258325998911	0.5	9	b2
51.0281131625907	0.5	2	c1
54.0303637392153	0.5	6	n1
57.0304407304939	0.5	999	.0
60.0327318288437	0.5	13	m2
63.0346809238308	0.5	14	n2
66.0369294743687	0.5	12	l2
69.0388570928426	0.5	300	o2
72.0407693130601	0.5	10	c2
75.0430891818341	0.5	4	l1
78.0452202193683	0.5	2	c1
81.0473662499408	0.5	3	d1
84.0474063664496	0.5	999	.0
87.0494640596607	0.5	13	m2
90.0513503459752	0.5	6	n1
93.0534821939436	0.5	1	b1
96.0554373671912	0.5	8	z1
99.0555354297649	0.5	999	.0
102.057538013431	0.5	9	b2
105.059718892688	0.5	5	m1
108.061870191084	0.5	15	v2
111.062050917979	0.5	999	.0
114.06425489462	0.5	11	d2
117.066219387863	0.5	16	z2
120.068626378346	0.5	14	n2
123.070706763725	0.5	7	v1
126.0708048263	0.5	999	.0
129.073167242886	0.5	1	b1
132.075326240411	0.5	7	v1
135.077404599702	0.5	15	v2
138.079720821521	0.5	11	d2
141.081936954679	0.5	100	e1
144.08387105663	0.5	5	m1
147.08599236895	0.5	3	d1
150.088031422167	0.5	6	n1
153.089944047602	0.5	4	l1
156.090220000551	0.5	999	.0
159.092126952944	0.5	14	n2
162.09410441314	0.5	9	b2
165.094309047854	0.5	999	.0
168.096205464599	0.5	12	l2
171.098152938717	0.5	16	z2
174.098250596075	0.5	999	.0
177.10026209452	0.5	10	c2
180.102486332022	0.5	13	m2
183.104453256568	0.5	8	z1
186.104512823506	0.5	999	.0
189.106880507916	0.5	2	c1
192.10901600284	0.5	12	l2
195.110927007407	0.5	11	d2
198.111038036934	0.5	999	.0
201.113179610116	0.5	7	v1
204.115177736392	0.5	6	n1
207.11720058092	0.5	200	e1
210.119403747125	0.5	8	z1
213.121391337752	0.5	1	b1
216.123460782264	0.5	3	d1
219.123504140511	0.5	999	.0
222.125888438828	0.5	10	c2
225.128175079788	0.5	9	b2
228.128338787557	0.5	999	.0
231.130302875585	0.5	5	m1
234.132628822617	0.5	16	z2
237.134847792297	0.5	2	c1
240.137046501111	0.5	15	v2
243.137110930655	0.5	999	.0
246.139246425579	0.5	4	l1
249.141532256104	0.5	13	m2
252.141686643878	0.5	999	.0
255.143765003169	0.5	14	n2
258.14589806679	0.5	8	z1
261.147827711349	0.5	1	b1
264.148012085199	0.5	999	.0
267.150102195792	0.5	10	c2
270.152356014154	0.5	3	d1
273.154286874365	0.5	400	o2
276.156430473635	0.5	16	z2
279.158578125076	0.5	12	l2
282.160835185177	0.5	7	v1
285.162965007059	0.5	5	m1
288.163122231354	0.5	999	.0
291.165085103728	0.5	14	n2
294.167293132541	0.5	11	d2
297.167530995068	0.5	999	.0
300.169517775261	0.5	2	c1
303.17152846327	0.5	9	b2
306.173401377415	0.5	15	v2
309.175726108797	0.5	6	n1
312.175923044382	0.5	999	.0
315.178055702785	0.5	13	m2
318.18037840808	0.5	4	l1
321.180616270607	0.5	999	.0
