onset	duration	trial_type	value
3.00211604449578	0.5	9	b2
6.00419156726639	0.5	6	n1
9.00627924655419	0.5	13	m2
12.0086440944433	0.5	4	l1
15.0087996978691	0.5	999	.0
18.0108059284903	0.5	11	d2
21.0127424617422	0.5	10	c2
24.0146684593474	0.5	12	l2
27.0149326609971	0.5	999	.0
30.0173173645308	0.5	1	b1
33.0196672193815	0.5	16	z2
36.0197243550156	0.5	999	.0
39.0221046011611	0.5	7	v1
42.0243490995254	0.5	3	d1
45.0265733370288	0.5	8	z1
48.0288988788434	0.5	14	n2
51.0290034248956	0.5	999	.0
54.031118658957	0.5	5	m1
57.0330734269864	0.5	2	c1
60.0350905984724	0.5	15	v2
63.0370319943322	0.5	2	c1
66.0390872562402	0.5	400	o2
69.0412215355136	0.5	9	b2
72.0432038583167	0.5	10	c2
75.0451930698109	0.5	12	l2
78.0473241073469	0.5	7	v1
81.0474963246797	0.5	999	.0
84.0495831935332	0.5	13	m2
87.0518333649397	0.5	6	n1
90.0544093310182	0.5	1	b1
93.0567340624002	0.5	4	l1
96.0568860188687	0.5	999	.0
99.0590851329034	0.5	16	z2
102.061048815711	0.5	5	m1
105.061263986074	0.5	999	.0
108.063366253182	0.5	3	d1
111.065485539417	0.5	8	z1
114.067812702102	0.5	15	v2
117.067859707302	0.5	999	.0
120.069888630089	0.5	14	n2
123.071840156381	0.5	11	d2
126.073916489586	0.5	1	b1
129.076039017558	0.5	300	o2
132.078020935143	0.5	9	b2
135.080205461356	0.5	11	d2
138.082411058864	0.5	4	l1
141.082459684934	0.5	999	.0
144.084583833775	0.5	5	m1
147.086883441687	0.5	10	c2
150.089047707037	0.5	3	d1
153.089130371356	0.5	999	.0
156.091092838515	0.5	14	n2
159.093298841241	0.5	7	v1
162.093579251579	0.5	999	.0
165.095544555257	0.5	13	m2
168.097533766753	0.5	12	l2
171.097764335371	0.5	999	.0
174.099763677297	0.5	15	v2
177.101897551353	0.5	16	z2
180.102083951289	0.5	999	.0
183.104362487904	0.5	2	c1
186.106234186396	0.5	6	n1
189.108270403094	0.5	8	z1
192.110285548493	0.5	3	d1
195.112410507769	0.5	200	e1
198.114556943559	0.5	16	z2
201.116622741116	0.5	8	z1
204.116661641972	0.5	999	.0
207.118847383836	0.5	1	b1
210.121054602214	0.5	14	n2
213.123149980631	0.5	11	d2
216.125508345043	0.5	9	b2
219.125644498041	0.5	999	.0
222.127739066022	0.5	7	v1
225.129797164451	0.5	12	l2
228.12999936786	0.5	999	.0
231.132055845421	0.5	15	v2
234.13416986383	0.5	5	m1
237.13615542837	0.5	2	c1
240.136209727483	0.5	999	.0
243.138309968506	0.5	13	m2
246.140551630351	0.5	6	n1
249.142503561859	0.5	4	l1
252.142763711336	0.5	999	.0
255.144730635882	0.5	10	c2
258.147034701184	0.5	10	c2
261.149395496901	0.5	3	d1
264.151728737845	0.5	100	e1
267.15376373889	0.5	14	n2
270.155887482515	0.5	6	n1
273.157787140997	0.5	12	l2
276.157843871413	0.5	999	.0
279.160160903666	0.5	8	z1
282.162109593437	0.5	2	c1
285.164393803094	0.5	16	z2
288.166433666745	0.5	11	d2
291.166534565842	0.5	999	.0
294.168710582491	0.5	1	b1
297.170639821834	0.5	15	v2
300.170709113983	0.5	999	.0
303.172813001962	0.5	5	m1
306.175078571625	0.5	4	l1
309.17713140223	0.5	13	m2
312.179074824176	0.5	9	b2
315.179161945885	0.5	999	.0
318.181204646058	0.5	7	v1
321.181442508587	0.5	999	.0
