onset	duration	trial_type	value
3.00215413491878	0.5	2	c1
6.00412592207249	0.5	10	c2
9.00621562744709	0.5	12	l2
12.0083292406398	0.5	13	m2
15.0085294179626	0.5	999	.0
18.0105745494393	0.5	15	v2
21.0124389540215	0.5	14	n2
24.0126731695937	0.5	999	.0
27.0147944819137	0.5	4	l1
30.0168144899208	0.5	9	b2
33.0187955970714	0.5	3	d1
36.020828572031	0.5	7	v1
39.0210591406485	0.5	999	.0
42.0230491625789	0.5	8	z1
45.0249885323519	0.5	16	z2
48.0270778325093	0.5	11	d2
51.0290342214075	0.5	6	n1
54.0292510126383	0.5	999	.0
57.0316738065949	0.5	1	b1
60.033847391941	0.5	5	m1
63.0361684763675	0.5	7	v1
66.0383825834388	0.5	100	e1
69.0405662992162	0.5	16	z2
72.0426150776484	0.5	3	d1
75.0427941836742	0.5	999	.0
78.0452814071741	0.5	1	b1
81.0475672376997	0.5	2	c1
84.0476187002905	0.5	999	.0
87.0497809395538	0.5	12	l2
90.0519241336051	0.5	10	c2
93.0540685433089	0.5	15	v2
96.0543153206163	0.5	999	.0
99.0564577042342	0.5	11	d2
102.058394642704	0.5	8	z1
105.060397631587	0.5	6	n1
108.062309851804	0.5	5	m1
111.062376307434	0.5	999	.0
114.064433595428	0.5	14	n2
117.066664316407	0.5	4	l1
120.06892988607	0.5	13	m2
123.070827113249	0.5	9	b2
126.07278026041	0.5	200	e1
129.074943310106	0.5	13	m2
132.076948325075	0.5	15	v2
135.077184566734	0.5	999	.0
138.079214299955	0.5	5	m1
141.081349794879	0.5	3	d1
144.083425722867	0.5	11	d2
147.08367898365	0.5	999	.0
150.08587566638	0.5	10	c2
153.087885949173	0.5	14	n2
156.090162054485	0.5	2	c1
159.090300233568	0.5	999	.0
162.092614429301	0.5	4	l1
165.094749519008	0.5	7	v1
168.09482732072	0.5	999	.0
171.096872857414	0.5	1	b1
174.098941086275	0.5	8	z1
177.101003236876	0.5	12	l2
180.103149267448	0.5	9	b2
183.103194246563	0.5	999	.0
186.105097146785	0.5	16	z2
189.107099325232	0.5	6	n1
192.109156613227	0.5	11	d2
195.111239024691	0.5	9	b2
198.113204733586	0.5	400	o2
201.115323209386	0.5	1	b1
204.117685625972	0.5	16	z2
207.119714953976	0.5	2	c1
210.119819905244	0.5	999	.0
213.121940812348	0.5	3	d1
216.124018766422	0.5	12	l2
219.124131011601	0.5	999	.0
222.126170875254	0.5	7	v1
225.128431582309	0.5	15	v2
228.128555984005	0.5	999	.0
231.130666355461	0.5	14	n2
234.132723643454	0.5	10	c2
237.134942613133	0.5	13	m2
240.137010436776	0.5	4	l1
243.137079728926	0.5	999	.0
246.139075829115	0.5	8	z1
249.141026950189	0.5	6	n1
252.143060735583	0.5	5	m1
255.143234979002	0.5	999	.0
258.14509857315	0.5	7	v1
261.147257165457	0.5	4	l1
264.149245566518	0.5	300	o2
267.151471424891	0.5	16	z2
270.153593952862	0.5	1	b1
273.155589242617	0.5	9	b2
276.155723369528	0.5	999	.0
279.158056205254	0.5	3	d1
282.160042985447	0.5	2	c1
285.16202814477	0.5	13	m2
288.164215507502	0.5	11	d2
291.164324105726	0.5	999	.0
294.16623105812	0.5	15	v2
297.168349939137	0.5	14	n2
300.170483002757	0.5	5	m1
303.17065967748	0.5	999	.0
306.172820295874	0.5	8	z1
309.174862185612	0.5	6	n1
312.177013078793	0.5	12	l2
315.177053600518	0.5	999	.0
318.178924488576	0.5	10	c2
321.178990538988	0.5	999	.0
