onset	duration	trial_type	value
3.00218331056021	0.5	5	m1
6.00429246636304	0.5	12	l2
9.00635218566094	0.5	7	v1
12.0083827293165	0.5	13	m2
15.0084402701668	0.5	999	.0
18.0106596450623	0.5	16	z2
21.0128794251759	0.5	11	d2
24.0147815149612	0.5	2	c1
27.0149359027346	0.5	999	.0
30.0172383471672	0.5	14	n2
33.0192303951844	0.5	15	v2
36.0193507447093	0.5	999	.0
39.0212216327673	0.5	9	b2
42.0234166946266	0.5	1	b1
45.0236946736622	0.5	999	.0
48.0256210764837	0.5	6	n1
51.0277748061853	0.5	8	z1
54.0297279533461	0.5	10	c2
57.0319238256398	0.5	3	d1
60.0339377553883	0.5	200	e1
63.0360177355487	0.5	4	l1
66.0380883957132	0.5	15	v2
69.0401079985022	0.5	6	n1
72.04207775957	0.5	7	v1
75.0422491664685	0.5	999	.0
78.044553636988	0.5	13	m2
81.0465173197954	0.5	11	d2
84.0467296536372	0.5	999	.0
87.0487658703332	0.5	3	d1
90.05079925051	0.5	12	l2
93.0528512706805	0.5	16	z2
96.0551269707739	0.5	5	m1
99.0552489411675	0.5	999	.0
102.057598390802	0.5	10	c2
105.059792642227	0.5	9	b2
108.061868570216	0.5	4	l1
111.061962985836	0.5	999	.0
114.064094833804	0.5	8	z1
117.066141180932	0.5	1	b1
120.068023009857	0.5	100	e1
123.07023225432	0.5	14	n2
126.072266039715	0.5	2	c1
129.074456644186	0.5	5	m1
132.076552427819	0.5	14	n2
135.07681784512	0.5	999	.0
138.078944020048	0.5	9	b2
141.080914996766	0.5	8	z1
144.083136802967	0.5	15	v2
147.085226913558	0.5	6	n1
150.085317277006	0.5	999	.0
153.087393204993	0.5	2	c1
156.089440362557	0.5	7	v1
159.091682834835	0.5	12	l2
162.093711352405	0.5	16	z2
165.093822381932	0.5	999	.0
168.096033247266	0.5	10	c2
171.098068248311	0.5	11	d2
174.100118242395	0.5	3	d1
177.100289244076	0.5	999	.0
180.102343290331	0.5	13	m2
183.104321966179	0.5	4	l1
186.10628686464	0.5	400	o2
189.108554865606	0.5	1	b1
192.110797743102	0.5	15	v2
195.110945647401	0.5	999	.0
198.112978217141	0.5	12	l2
201.11523851898	0.5	4	l1
204.117355779128	0.5	1	b1
207.117603366869	0.5	999	.0
210.119757907005	0.5	5	m1
213.121736582852	0.5	9	b2
216.123722147393	0.5	11	d2
219.125777814517	0.5	16	z2
222.125856831883	0.5	999	.0
225.127880892062	0.5	6	n1
228.129938585273	0.5	13	m2
231.13219483494	0.5	7	v1
234.132253186224	0.5	999	.0
237.134381387237	0.5	14	n2
240.136401800462	0.5	8	z1
243.136667217763	0.5	999	.0
246.138816490073	0.5	3	d1
249.140705612908	0.5	2	c1
252.142671727021	0.5	10	c2
255.144694166331	0.5	300	o2
258.146934207307	0.5	12	l2
261.149199371752	0.5	6	n1
264.149282036071	0.5	999	.0
267.151354317104	0.5	16	z2
270.15358382243	0.5	4	l1
273.155512656556	0.5	1	b1
276.155694193885	0.5	999	.0
279.157891281831	0.5	9	b2
282.159937628961	0.5	13	m2
285.160006110676	0.5	999	.0
288.162158219508	0.5	7	v1
291.164166881432	0.5	11	d2
294.166224574643	0.5	15	v2
297.168185015715	0.5	3	d1
300.168334540882	0.5	999	.0
303.170374404534	0.5	8	z1
306.172413052534	0.5	14	n2
309.174534364854	0.5	5	m1
312.174691183931	0.5	999	.0
315.177027261396	0.5	10	c2
318.179076445045	0.5	2	c1
321.181077002624	0.5	200	e1
