onset	duration	trial_type	value
3.00226477758224	0.5	15	v2
6.00448011825938	0.5	2	c1
9.0066371071789	0.5	3	d1
12.0067112625384	0.5	999	.0
15.0086234982518	0.5	11	d2
18.0107573896021	0.5	7	v1
21.0129844816747	0.5	6	n1
24.0150126104636	0.5	12	l2
27.0150774457488	0.5	999	.0
30.0170172364615	0.5	14	n2
33.0190587375273	0.5	13	m2
36.019275935736	0.5	999	.0
39.0214426499479	0.5	9	b2
42.023535614022	0.5	16	z2
45.0254616272359	0.5	10	c2
48.0257217788203	0.5	999	.0
51.0276145639509	0.5	1	b1
54.0295810992175	0.5	5	m1
57.0317052652736	0.5	8	z1
60.033703407742	0.5	4	l1
63.0358267633583	0.5	400	o2
66.0379347205926	0.5	6	n1
69.0401212906108	0.5	16	z2
72.0422130390252	0.5	10	c2
75.0443027613346	0.5	5	m1
78.044560076376	0.5	999	.0
81.0464808217221	0.5	14	n2
84.0485215123481	0.5	3	d1
87.0486228174814	0.5	999	.0
90.0505946206158	0.5	2	c1
93.0524930788324	0.5	12	l2
96.0545183710783	0.5	13	m2
99.0546727601031	0.5	999	.0
102.056747489254	0.5	15	v2
105.058978633531	0.5	7	v1
108.061031480773	0.5	11	d2
111.061217882219	0.5	999	.0
114.063323813352	0.5	9	b2
117.065427718382	0.5	4	l1
120.067637791191	0.5	1	b1
123.069734807472	0.5	300	o2
126.071954200354	0.5	8	z1
129.074030145166	0.5	11	d2
132.075966694114	0.5	4	l1
135.078186086996	0.5	16	z2
138.07843002976	0.5	999	.0
141.080504353689	0.5	8	z1
144.082540992109	0.5	7	v1
147.082811274207	0.5	999	.0
150.084740934406	0.5	9	b2
153.086847675979	0.5	2	c1
156.089104754372	0.5	14	n2
159.089249418103	0.5	999	.0
162.091343192618	0.5	10	c2
165.093512338155	0.5	15	v2
168.095585851645	0.5	1	b1
171.097791061808	0.5	5	m1
174.098014743544	0.5	999	.0
177.100144987908	0.5	6	n1
180.102213233531	0.5	13	m2
183.104225153498	0.5	3	d1
186.106485878874	0.5	12	l2
189.108426074807	0.5	100	e1
192.110550646084	0.5	16	z2
195.112400883057	0.5	12	l2
198.114277864584	0.5	2	c1
201.116323417857	0.5	1	b1
204.116553988342	0.5	999	.0
207.11842327068	0.5	6	n1
210.120766255826	0.5	13	m2
213.122844631962	0.5	7	v1
216.12311450884	0.5	999	.0
219.125005673088	0.5	3	d1
222.126928849757	0.5	9	b2
225.127207641486	0.5	999	.0
228.129181065504	0.5	11	d2
231.131234723185	0.5	5	m1
234.133296890499	0.5	4	l1
237.133365777991	0.5	999	.0
240.135365541342	0.5	8	z1
243.137481602987	0.5	14	n2
246.137734865822	0.5	999	.0
249.139767857259	0.5	10	c2
252.142063431602	0.5	15	v2
255.143905564164	0.5	11	d2
258.146009063972	0.5	15	v2
261.148095544519	0.5	200	e1
264.150306832991	0.5	12	l2
267.152533925064	0.5	13	m2
270.152635230197	0.5	999	.0
273.154970516154	0.5	16	z2
276.15704970273	0.5	14	n2
279.157251502558	0.5	999	.0
282.159156849524	0.5	10	c2
285.161050039873	0.5	6	n1
288.162988209704	0.5	2	c1
291.163209054896	0.5	999	.0
294.165410212854	0.5	4	l1
297.16738323165	0.5	1	b1
300.16755707126	0.5	999	.0
303.169641930925	0.5	9	b2
306.171609681853	0.5	3	d1
309.17175110382	0.5	999	.0
312.173672659608	0.5	5	m1
315.176013213431	0.5	7	v1
318.178130085518	0.5	8	z1
321.180204004228	0.5	300	o2
